 Timestamp,DENT_MTR1,DENT_MTR2,DENT_MTR3,MDP01,MDP02,MDP03
1/12/2024 6:00,162.7478189,34.60958475,79.03663689,426.6563591,342.8121485,815.7425733
1/12/2024 7:00,163.8990309,36.21602966,76.15315278,471.4259307,343.5611182,809.3196797
1/12/2024 8:00,165.3142096,36.31932393,78.4255785,459.473811,345.2899945,813.3533759
1/12/2024 9:00,164.6303407,35.56884862,73.1096279,470.4450099,342.6395092,805.0398519
1/12/2024 10:00,163.8178972,35.47062454,58.01341705,509.2341191,336.0870062,800.8718066
1/12/2024 11:00,170.8226895,35.17576255,82.94542862,529.8100993,387.1697757,795.8800834
1/12/2024 12:00,173.0970074,35.19412127,75.65682292,554.0523162,402.7649108,805.3366052
1/12/2024 13:00,172.3294791,34.60534691,53.49383294,517.1194663,357.5074871,809.5907489
1/12/2024 14:00,166.6479555,34.0939323,53.64403832,528.3878781,349.863715,832.6908122
1/12/2024 15:00,164.3291133,32.51293344,54.17814288,547.6151021,339.2035992,863.4697381
1/12/2024 16:00,163.2990469,31.8537044,59.51935147,514.7230751,337.8824091,851.9698676
1/12/2024 17:00,163.3244626,31.76505214,64.28471207,514.7149402,315.8738488,826.8387051
1/12/2024 18:00,165.0074349,31.92938912,66.48783246,459.9023986,270.8716361,817.6785469
1/12/2024 19:00,164.4789548,31.69987771,66.6157328,424.7973866,266.1201785,804.7715551
1/12/2024 20:00,164.296934,31.57685832,65.34813185,445.6531502,267.3181849,788.3761206
1/12/2024 21:00,163.4025633,31.57521942,64.97169401,448.7929722,294.2739279,792.5301101
1/12/2024 22:00,159.1155083,31.17462239,64.57020636,429.4654698,311.5069474,783.4657305
1/12/2024 23:00,156.3060057,30.92496123,63.85047088,448.3410672,292.0971905,773.0917949
1/13/2024 0:00,157.077711,31.03624381,63.91522172,445.0112817,285.4952291,755.8514004
1/13/2024 1:00,156.4640176,32.12511616,64.1361771,422.3916271,277.9910324,739.6997921
1/13/2024 2:00,155.4189222,31.8430153,66.29645995,453.7453043,276.1325686,726.6978038
1/13/2024 3:00,156.0908801,30.95707714,66.58561372,474.3724366,273.7329133,726.3633
1/13/2024 4:00,155.8489172,30.82349035,66.49091653,448.0248109,272.2051749,725.1296755
